"";"sp";"wc";"bc";"network.category";"landscape.category";"dispersal.category";"degree";"dispersal.distance";"presences"
"10635";"sp16";802,896424761026;4,06019266954333e+29;"dd05";"sa02";"dk05";14;0,56311591155827;61
"10636";"sp17";312,281021585303;7,06647695826252e+28;"dd05";"sa02";"dk05";22;6,97771319293957;18
"10637";"sp18";199,241000902382;2,40465514023238e+28;"dd05";"sa02";"dk05";19;0,299882475286722;14
"10638";"sp19";226,910204504722;3,63566092024234e+27;"dd05";"sa02";"dk05";14;3,41363665062574;27
"10639";"sp20";1763,67851606668;5,3092196715123e+29;"dd05";"sa02";"dk05";19;2,8500855259192;64
"10640";"sp21";125,516703488989;5,02758168500816e+27;"dd05";"sa02";"dk05";18;1,90319138579071;9
"10641";"sp22";1002,6576767726;2,88416205524103e+29;"dd05";"sa02";"dk05";19;3,00066675601487;45
"10642";"sp23";200,633757270824;1,50852236044804e+26;"dd05";"sa02";"dk05";14;2,97039121372585;12
"10643";"sp24";89,6185712015099;5,53740054473373e+25;"dd05";"sa02";"dk05";19;1,45579185150564;9
"10644";"sp25";769,085462907295;3,30977969372461e+28;"dd05";"sa02";"dk05";13;0,976999652328133;69
"10645";"sp26";179,919835526706;3,31922720558013e+27;"dd05";"sa02";"dk05";19;0,165717492827664;27
"10646";"sp27";257,328510662461;4,94558707294558e+28;"dd05";"sa02";"dk05";7;2,4960306622088;69
"10647";"sp28";1264,44462120656;2,33184015862213e+30;"dd05";"sa02";"dk05";19;13,2496452026798;59
"10648";"sp29";50,3136582901678;5,47934332487312e+25;"dd05";"sa02";"dk05";18;1,42991464398801;9
"10649";"sp30";1722,81960312177;2,52603598839143e+29;"dd05";"sa02";"dk05";18;6,16361937638292;68
"10650";"sp01";270,332026827632;20535783089116127232;"dd05";"sa04";"dk01";21;0,764324750130375;30
"10651";"sp02";894,529369000499;2,73837518893707e+22;"dd05";"sa04";"dk01";17;3,42420620454435;55
"10652";"sp03";151,230067280676;38523556941326671872;"dd05";"sa04";"dk01";25;0,627845369900266;10
"10653";"sp04";243,340132766306;3,08836443232905e+20;"dd05";"sa04";"dk01";14;2,23743809003356;28
"10654";"sp05";190,409459251417;1,14797877852306e+20;"dd05";"sa04";"dk01";21;0,657927725746163;13
"10655";"sp06";369,079915180015;8,68464849451836e+20;"dd05";"sa04";"dk01";18;0,688740943632066;57
"10656";"sp07";1019,44423592081;5,60705891717783e+20;"dd05";"sa04";"dk01";19;1,05171109978717;63
"10657";"sp08";930,251578467881;1,00844490542303e+21;"dd05";"sa04";"dk01";26;0,317363514120909;58
"10658";"sp09";731,938158101341;5,04090891643262e+20;"dd05";"sa04";"dk01";16;0,924148540322979;65
"10659";"sp10";143,740323824398;1,71509171568953e+20;"dd05";"sa04";"dk01";8;2,25063711393598;19
"10660";"sp11";679,38459537903;39255891941146525696;"dd05";"sa04";"dk01";14;3,03360410762911;54
"10661";"sp12";114,250819726729;4,5709909747544e+19;"dd05";"sa04";"dk01";14;0,883791056151191;15
"10662";"sp13";102,108326625511;10489992458360129536;"dd05";"sa04";"dk01";23;0,709262068693836;19
"10663";"sp14";777,382052650918;60128412006386524160;"dd05";"sa04";"dk01";13;0,531250667716202;62
"10664";"sp15";165,386793748602;13765342443214774272;"dd05";"sa04";"dk01";13;1,32816449547173;21
"10665";"sp16";486,493847560659;5,06929677629318e+20;"dd05";"sa04";"dk01";14;3,0216824087807;44
"10666";"sp17";244,999009672182;2,36399785392432e+21;"dd05";"sa04";"dk01";22;2,82682393665248;16
"10667";"sp18";152,385144565062;1,28737732353489e+20;"dd05";"sa04";"dk01";19;0,748642259587844;15
"10668";"sp19";296,135500598124;1,25547362843314e+20;"dd05";"sa04";"dk01";14;1,37322180588406;41
"10669";"sp20";1150,44289734079;2,85317003970371e+20;"dd05";"sa04";"dk01";19;1,26580382877948;62
"10670";"sp21";140,416460307326;38026375912764858368;"dd05";"sa04";"dk01";18;2,02179062516055;10
"10671";"sp22";660,70556230543;8,6987669901513e+20;"dd05";"sa04";"dk01";19;5,20280520838308;56
"10672";"sp23";155,18169844875;1020305023521031424;"dd05";"sa04";"dk01";14;0,700903666516145;19
"10673";"sp24";63,7801820670047;2418218267023509504;"dd05";"sa04";"dk01";19;0,642620444297791;15
"10674";"sp25";606,929633008375;1,34674554205363e+20;"dd05";"sa04";"dk01";13;2,6556436070673;57
"10675";"sp26";253,856904773648;4,0061886163308e+21;"dd05";"sa04";"dk01";19;3,73804213087049;34
"10676";"sp27";142,320204417011;5,6035839852765e+22;"dd05";"sa04";"dk01";7;8,08031890744858;59
"10677";"sp28";558,453927175945;1,74638059124831e+22;"dd05";"sa04";"dk01";19;3,17787276192909;42
"10678";"sp29";54,5377723357672;2272401217194808576;"dd05";"sa04";"dk01";18;1,77752819651725;14
"10679";"sp30";844,090226714983;8,1617840393422e+20;"dd05";"sa04";"dk01";18;4,69710804206501;52
"10680";"sp01";63,8359183382741;1,34112842729063e+25;"dd02";"sa05";"dk05";5;0,475344656035304;20
"10681";"sp02";451,514779271926;1,02570139430532e+26;"dd02";"sa05";"dk05";7;1,29952038265765;68
"10682";"sp03";22,4962855772728;2,80810925891639e+23;"dd02";"sa05";"dk05";4;3,06991390867119;9
"10683";"sp04";29,3055318518375;6,57627710813344e+25;"dd02";"sa05";"dk05";7;3,17920368520503;43
"10684";"sp05";78,3845072879161;2,15635470445094e+23;"dd02";"sa05";"dk05";4;6,01996765997181;15
"10685";"sp06";495,897849952093;2,62910014383955e+26;"dd02";"sa05";"dk05";5;5,68210781332026;68
"10686";"sp07";534,804573527065;8,15590821854007e+24;"dd02";"sa05";"dk05";6;1,79987875185907;54
"10687";"sp08";475,155420534658;1,0911737455303e+26;"dd02";"sa05";"dk05";6;1,47663367725909;65
"10688";"sp09";200,695609647008;5,18472894888856e+27;"dd02";"sa05";"dk05";5;0,112540493965668;66
"10689";"sp10";145,377312464928;3,11060572169358e+27;"dd02";"sa05";"dk05";5;5,077148534577;28
"10690";"sp11";895,916259746636;3,51828395405503e+26;"dd02";"sa05";"dk05";8;9,36865507760897;46
"10691";"sp12";34,099761084429;2,1267783662249e+23;"dd02";"sa05";"dk05";5;2,34109046310186;21
"10692";"sp13";15,7538860632003;1,52781108126159e+23;"dd02";"sa05";"dk05";2;5,05541877431755;9
"10693";"sp14";778,314207043729;1,82084026870551e+26;"dd02";"sa05";"dk05";8;4,88557685141015;54
"10694";"sp15";57,2239384433173;2,43608309268793e+23;"dd02";"sa05";"dk05";6;6,47825487669478;12
"10695";"sp16";190,300283689418;1,62042443085091e+25;"dd02";"sa05";"dk05";5;2,96969125030522;60
"10696";"sp17";148,507867229435;1,2828579534754e+25;"dd02";"sa05";"dk05";7;2,54472162947059;24
"10697";"sp18";47,3297724733272;2,26807967230788e+23;"dd02";"sa05";"dk05";7;3,88814056647902;19
"10698";"sp19";69,5586626923447;7,59965307137304e+22;"dd02";"sa05";"dk05";5;11,7910427426175;27
"10699";"sp20";1156,913028774;6,41154374468675e+27;"dd02";"sa05";"dk05";9;5,01068017614966;54
"10700";"sp21";80,771779949298;7,42653183020883e+26;"dd02";"sa05";"dk05";10;5,72987206991682;13
"10701";"sp22";574,058110291308;9,2202883748362e+25;"dd02";"sa05";"dk05";10;8,63882512548819;43
"10702";"sp23";42,2307018661848;6,22529058367916e+23;"dd02";"sa05";"dk05";6;6,13147994097242;9
"10703";"sp24";74,1474287730829;9,97398853791015e+22;"dd02";"sa05";"dk05";6;1,80529667250812;7
"10704";"sp25";324,062873447045;3,21101754198344e+25;"dd02";"sa05";"dk05";6;0,264636889100075;68
"10705";"sp26";114,07236586396;1,02247246065043e+24;"dd02";"sa05";"dk05";3;4,94184434397106;24
"10706";"sp27";632,653680078851;6,32912564518959e+27;"dd02";"sa05";"dk05";10;0,4783881213516;65
"10707";"sp28";181,875607145302;9,72316431593154e+25;"dd02";"sa05";"dk05";5;1,36076580622058;59
"10708";"sp29";14,4748922485716;8,85061390617663e+22;"dd02";"sa05";"dk05";6;0,714166020974517;7
"10709";"sp30";279,66871502579;2,22222847209709e+28;"dd02";"sa05";"dk05";6;16,5225381470265;65
"10710";"sp01";16,480042693821;11646476,7085432;"dd02";"sa05";"dk01";10;5,02932420096604;20
"10711";"sp02";126,089580294656;359691657,473035;"dd02";"sa05";"dk01";7;0,196265372137229;69
"10712";"sp03";9,81253519179828;7895788,59570452;"dd02";"sa05";"dk01";9;0,271325540418426;12
"10713";"sp04";77,1494294077078;9878379524500,35;"dd02";"sa05";"dk01";5;1,1099749802983;52
"10714";"sp05";17,7034258713585;506179749,843906;"dd02";"sa05";"dk01";9;0,098599253843228;18
"10715";"sp06";184,314681529945;92119588647,9472;"dd02";"sa05";"dk01";10;0,110189698636532;62
"10716";"sp07";81,6651103986451;2253308180,96701;"dd02";"sa05";"dk01";8;0,356102257346114;42
"10717";"sp08";163,452694666706;3948751565,07066;"dd02";"sa05";"dk01";8;1,96560686815503;62
"10718";"sp09";44,211882869435;190495050467,208;"dd02";"sa05";"dk01";8;1,17218859869758;49
"10719";"sp10";33,6777638136656;6835308394,86237;"dd02";"sa05";"dk01";11;0,708965820570787;35
"10720";"sp11";80,7671707716519;8385641,57668764;"dd02";"sa05";"dk01";9;0,0825736597180367;36
"10721";"sp12";38,3072507014236;2953725369515,86;"dd02";"sa05";"dk01";8;2,46934203877552;26
"10722";"sp13";12,5402011579315;45462,7185502018;"dd02";"sa05";"dk01";7;0,229560503527694;15
"10723";"sp14";11,0058140869982;109407,81984548;"dd02";"sa05";"dk01";7;0,157983727735087;40
"10724";"sp15";5,21446923065253;16,4528167110132;"dd02";"sa05";"dk01";5;0,340656897053123;20
"10725";"sp16";40,5822321610694;16488052,3126197;"dd02";"sa05";"dk01";7;0,580351232861479;65
"10726";"sp17";1,97740632667309;60163080,2680511;"dd02";"sa05";"dk01";3;3,66790055466776;30
"10727";"sp18";6,03630394542439;579419748,200073;"dd02";"sa05";"dk01";6;0,84453166889446;22
"10728";"sp19";7,4062088298562;78899,9631129928;"dd02";"sa05";"dk01";3;1,19393188873293;22
"10729";"sp20";103,374323367556;140200556,723469;"dd02";"sa05";"dk01";9;0,529503039341146;42
"10730";"sp21";6,71118261089168;14009000078,3709;"dd02";"sa05";"dk01";7;0,163898218423128;17
"10731";"sp22";77,9414967956443;139597961,7016;"dd02";"sa05";"dk01";7;0,0947947297245264;35
"10732";"sp23";53,5943535728557;9297080,71230488;"dd02";"sa05";"dk01";11;5,05247160515992;15
"10733";"sp24";6,5044778001491;16,4528167110132;"dd02";"sa05";"dk01";4;0,405667059007548;14
"10734";"sp25";47,1506502347442;13083049257729,1;"dd02";"sa05";"dk01";3;4,37497968452619;62
"10735";"sp26";1,4628582082843;43699,8555526997;"dd02";"sa05";"dk01";3;1,36414740601541;22
"10736";"sp27";11,2076073943292;109456015,625501;"dd02";"sa05";"dk01";8;0,624660615498821;63
"10737";"sp28";51,5225684306651;3106608892,8417;"dd02";"sa05";"dk01";8;0,599293955912193;65
"10738";"sp29";6,33157738587937;2519397,34363516;"dd02";"sa05";"dk01";7;0,667359863097469;13
"10739";"sp30";24,0384473218975;95822904752,2767;"dd02";"sa05";"dk01";7;0,0112713066710381;70
"10740";"sp01";74,8282995994141;355609906878939840;"dd02";"sa05";"dk03";10;1,81969155440711;43
"10741";"sp02";112,576809378445;1486776303984242;"dd02";"sa05";"dk03";5;5,98339350487957;40
"10742";"sp03";12,9317349683754;1806331051438,51;"dd02";"sa05";"dk03";6;2,52801200657501;10
"10743";"sp04";50,348966771473;241400392952606;"dd02";"sa05";"dk03";7;2,19921518667581;20
"10744";"sp05";37,5960758571167;224563234876,923;"dd02";"sa05";"dk03";8;1,37945060804486;11
"10745";"sp06";86,3780196764112;64612451333843832;"dd02";"sa05";"dk03";10;0,59117474913102;49
"10746";"sp07";91,4502244121576;2440636445537978;"dd02";"sa05";"dk03";7;3,7788419088531;56
"10747";"sp08";572,691478456963;48527087507311304;"dd02";"sa05";"dk03";5;2,04979652039545;46
"10748";"sp09";309,525990129466;1754860862775137792;"dd02";"sa05";"dk03";10;4,40138262857623;52
"10749";"sp11";7,10439921683344;1617211066395,16;"dd02";"sa05";"dk03";3;0,286133308894932;57
"10750";"sp12";16,3229349209549;30040418162009,3;"dd02";"sa05";"dk03";7;1,09074642322958;12
"10751";"sp13";91,685398731999;1610712046351346;"dd02";"sa05";"dk03";10;2,08687575525584;29
"10752";"sp14";150,43026458756;9442243150591412;"dd02";"sa05";"dk03";5;0,0859722560271621;60
"10753";"sp15";5,03589696242805;60345621810719,5;"dd02";"sa05";"dk03";3;0,291826970875263;37
"10754";"sp16";54,9409385193908;23749571195766704;"dd02";"sa05";"dk03";7;1,06474065314978;33
"10755";"sp19";110,909088742188;14297523874849944;"dd02";"sa05";"dk03";9;0,288662777282298;49
"10756";"sp20";494,174201056237;3724547800481620480;"dd02";"sa05";"dk03";8;6,16688035394917;59
"10757";"sp21";29,6842472540456;144920932338,066;"dd02";"sa05";"dk03";6;3,83093127964025;11
"10758";"sp22";483,293970758868;51046892463401504;"dd02";"sa05";"dk03";12;0,553684281185269;56
"10759";"sp23";13,8126332606163;77978795462258,1;"dd02";"sa05";"dk03";7;0,293847171589732;30
"10760";"sp24";70,9827651394185;52982934500186528;"dd02";"sa05";"dk03";7;1,28358963597566;27
"10761";"sp25";711,939424626498;948966292609217664;"dd02";"sa05";"dk03";9;2,62654503426495;49
"10762";"sp27";115,471843983789;665661128922514688;"dd02";"sa05";"dk03";9;1,02611520793289;46
"10763";"sp29";17,6726481760261;68874072316592,5;"dd02";"sa05";"dk03";5;1,11948677431792;27
"10764";"sp30";37,7122705825025;13079328733706670;"dd02";"sa05";"dk03";8;0,0415603443980217;37
"10765";"sp01";108,923187891776;42761461553515072;"dd04";"sa04";"dk03";15;2,56487458935919;27
"10766";"sp02";575,356837079892;2286645619079066880;"dd04";"sa04";"dk03";14;1,29194243531674;53
"10767";"sp03";20,5013793672885;298767574599262;"dd04";"sa04";"dk03";9;0,36277395696436;5
"10768";"sp04";114,680658200004;408632114657907200;"dd04";"sa04";"dk03";19;0,444962192393711;22
"10769";"sp05";16,7009153975531;218609348534375;"dd04";"sa04";"dk03";9;0,403886483050883;6
"10770";"sp06";861,677196733902;2835306420412240896;"dd04";"sa04";"dk03";19;0,740314208050591;66
"10771";"sp07";115,119810269426;96684442155296512;"dd04";"sa04";"dk03";11;0,147263714112341;68
"10772";"sp08";455,305680494776;3341838960528857088;"dd04";"sa04";"dk03";11;2,20104283086004;67
"10773";"sp09";949,477080806008;20595211929526751232;"dd04";"sa04";"dk03";19;5,13529224296041;65
"10774";"sp10";67,9517483842606;583835114321311;"dd04";"sa04";"dk03";8;0,257154863327742;14
"10775";"sp11";483,757845032219;349377878858776448;"dd04";"sa04";"dk03";15;0,279205503873527;62
"10776";"sp12";99,2898514521783;968359305500718;"dd04";"sa04";"dk03";14;4,10730331374292;10
"10777";"sp13";52,1207634279812;1495331428055038;"dd04";"sa04";"dk03";14;2,1505951899195;18
"10778";"sp14";398,009339223012;164370337627312768;"dd04";"sa04";"dk03";8;0,91011803941997;66
"10779";"sp15";172,865687550428;6963195056208661;"dd04";"sa04";"dk03";10;3,21876180527692;23
"10780";"sp16";575,292510109532;1325540745167329280;"dd04";"sa04";"dk03";16;1,43671726427021;38
"10781";"sp17";126,500838320986;5418594969282000;"dd04";"sa04";"dk03";20;2,43473955794218;13
"10782";"sp18";59,6221907226948;2009346041329430;"dd04";"sa04";"dk03";19;0,871323411352932;9
"10783";"sp19";285,391882287405;2576779837820464128;"dd04";"sa04";"dk03";11;5,73004212022614;41
"10784";"sp20";872,404139409388;2976350881484578304;"dd04";"sa04";"dk03";21;1,31936131045222;68
"10785";"sp21";40,9691336260293;231767766694032;"dd04";"sa04";"dk03";17;2,48710222533884;6
"10786";"sp22";254,991668502889;150499064199864960;"dd04";"sa04";"dk03";13;0,316940927878022;62
"10787";"sp23";56,1205304604955;1829926871002611;"dd04";"sa04";"dk03";13;10,8593792648693;18
"10788";"sp24";27,8236187092234;674383362802454;"dd04";"sa04";"dk03";13;1,21891577914357;15
"10789";"sp25";920,958053749848;4772643258690627584;"dd04";"sa04";"dk03";13;3,04044141231065;66
"10790";"sp26";226,951975260461;742654534234923520;"dd04";"sa04";"dk03";17;0,897993992082775;35
"10791";"sp27";722,655718010936;229956243414314560;"dd04";"sa04";"dk03";11;1,48720170658499;66
"10792";"sp28";186,058254415219;107299849160443232;"dd04";"sa04";"dk03";9;0,43813718855381;36
"10793";"sp29";3,45328373168756;6782203911451,97;"dd04";"sa04";"dk03";8;0,0695684682577848;15
"10794";"sp30";186,051496024285;2042055528536246528;"dd04";"sa04";"dk03";14;1,40498892403684;53
"10795";"sp01";148,485773065543;1,9694168188268e+26;"dd02";"sa01";"dk04";11;0,0264423819244256;13
"10796";"sp02";509,661134610713;1,95415522849713e+29;"dd02";"sa01";"dk04";10;0,910515470714638;76
"10797";"sp03";4,82464816955229;2,71180551072591e+23;"dd02";"sa01";"dk04";3;1,67975742245714;9
"10798";"sp04";103,515460597994;3,80909294380069e+26;"dd02";"sa01";"dk04";7;8,99849933341039;38
"10799";"sp05";13,7992969882715;8,5476451322694e+27;"dd02";"sa01";"dk04";8;1,28031959508856;14
"10800";"sp06";82,3591690894434;9,81906891475792e+25;"dd02";"sa01";"dk04";3;1,41535858934124;77
"10801";"sp07";168,776955856125;1,43432043982258e+24;"dd02";"sa01";"dk04";6;2,16047444651473;65
"10802";"sp08";701,410348273483;6,27380003570385e+27;"dd02";"sa01";"dk04";15;0,560614705167144;74
"10803";"sp09";400,3386229911;7,91666845687027e+27;"dd02";"sa01";"dk04";7;5,47218250212517;77
"10804";"sp10";9,39748870700825;3,59584265523078e+28;"dd02";"sa01";"dk04";8;0,69787068345471;24
"10805";"sp11";265,420918053149;1,18623922785897e+26;"dd02";"sa01";"dk04";9;0,0485195712296711;45
"10806";"sp12";5,87333972748664;4,27296599870571e+24;"dd02";"sa01";"dk04";5;5,74746927088668;15
"10807";"sp13";10,6577957189143;2,68080942989205e+20;"dd02";"sa01";"dk04";4;4,88734431542403;4
"10808";"sp14";768,306516347097;2,18572112810485e+29;"dd02";"sa01";"dk04";10;4,32893406228623;60
"10809";"sp15";5,18341485959074;3979587958947838464;"dd02";"sa01";"dk04";3;1,43588689093788;5
"10810";"sp16";83,5681291756055;2,30933686706842e+26;"dd02";"sa01";"dk04";6;0,602575910020702;61
"10811";"sp17";19,9588826587269;2,92789601239645e+26;"dd02";"sa01";"dk04";6;0,616840836902459;18
"10812";"sp18";30,5396956010295;1,13575577863799e+28;"dd02";"sa01";"dk04";9;1,55802005032698;15
"10813";"sp19";201,286455059086;1,85016703535775e+25;"dd02";"sa01";"dk04";8;4,26569482315145;18
"10814";"sp20";338,512837124498;4,64852751682111e+25;"dd02";"sa01";"dk04";7;4,51166410830371;63
"10815";"sp21";7,40210611399369;1,25051039462012e+24;"dd02";"sa01";"dk04";5;2,98376203565521;11
"10816";"sp22";345,678883532748;4,60148832060549e+25;"dd02";"sa01";"dk04";10;3,09117459494594;42
"10817";"sp23";12,5803096180581;1,80100169827666e+22;"dd02";"sa01";"dk04";10;1,36408954982956;4
"10818";"sp24";8,44351507277494;2,95069922040657e+23;"dd02";"sa01";"dk04";9;1,09237969383661;4
"10819";"sp25";562,249258917997;4,38005495124809e+27;"dd02";"sa01";"dk04";5;2,49240353383652;76
"10820";"sp26";35,1294131039225;2,9255720510862e+23;"dd02";"sa01";"dk04";4;0,819287613028775;14
"10821";"sp27";299,125637017838;4,86600363381846e+29;"dd02";"sa01";"dk04";6;8,49989738409904;76
"10822";"sp28";283,040069974767;1,83851365503552e+27;"dd02";"sa01";"dk04";7;2,08668546119057;59
"10823";"sp29";13,1922619419674;2,94637297950687e+23;"dd02";"sa01";"dk04";6;6,88578428887265;4
"10824";"sp30";762,330315509233;6,18189589832303e+27;"dd02";"sa01";"dk04";5;1,4331483949589;74
"10825";"sp01";119,814492335951;2,12411342677165e+20;"dd04";"sa05";"dk04";13;0,58182396615545;20
"10826";"sp02";1704,76679708072;1,02808654426826e+25;"dd04";"sa05";"dk04";17;1,53396867588162;69
"10827";"sp03";68,4795253919644;1,39546368526028e+22;"dd04";"sa05";"dk04";9;1,67835592726866;12
"10828";"sp04";1027,98571955217;4,60898750356304e+23;"dd04";"sa05";"dk04";16;2,01479161243306;52
"10829";"sp05";90,2237496146058;1,54680978497705e+24;"dd04";"sa05";"dk04";14;0,609962495664755;18
"10830";"sp06";1185,75078763502;7,53559628503092e+24;"dd04";"sa05";"dk04";10;0,869013561556737;62
"10831";"sp07";840,861123415022;4,07612849691486e+24;"dd04";"sa05";"dk04";18;0,179555460810661;42
"10832";"sp08";1794,9337131177;1,03890687483785e+24;"dd04";"sa05";"dk04";15;1,12221451724569;62
"10833";"sp09";1194,34534056807;6,15852547617764e+23;"dd04";"sa05";"dk04";20;2,40699678399884;49
"10834";"sp10";582,364069494821;4,37201838970505e+23;"dd04";"sa05";"dk04";15;6,24796799288362;35
"10835";"sp11";321,867863592715;2,29780765786461e+22;"dd04";"sa05";"dk04";6;4,09531969803022;36
"10836";"sp12";204,951919695517;1,64681423410501e+23;"dd04";"sa05";"dk04";16;1,42171466723084;26
"10837";"sp13";75,6742441656867;2,62504504278203e+20;"dd04";"sa05";"dk04";15;0,086611827044233;15
"10838";"sp14";1002,4235705012;4,61929939832312e+23;"dd04";"sa05";"dk04";14;3,50163116046511;40
"10839";"sp15";85,7517122162949;1,27556417265961e+21;"dd04";"sa05";"dk04";16;0,433073595828543;20
"10840";"sp16";552,650349708861;5,14731431743569e+23;"dd04";"sa05";"dk04";15;0,94153873170931;65
"10841";"sp17";580,696376296667;6,46023298529564e+24;"dd04";"sa05";"dk04";16;7,57360281502101;30
"10842";"sp18";350,17208763668;2,37464202370409e+24;"dd04";"sa05";"dk04";8;2,6520734229557;22
"10843";"sp19";163,621502649492;6,04855703642043e+20;"dd04";"sa05";"dk04";7;0,181604490925868;22
"10844";"sp20";564,735589927075;4,36154685210104e+24;"dd04";"sa05";"dk04";11;2,74565125225825;42
"10845";"sp21";132,844561201359;5,77495606694074e+22;"dd04";"sa05";"dk04";14;2,84004290672947;17
"10846";"sp22";575,294157813979;6,98752572008788e+22;"dd04";"sa05";"dk04";18;4,66124314541515;35
