"generative.model";"replicate";"node_from";"node_to";"value"
"dd04";8;"sp15";"sp19";0,110602991274212
"dd04";8;"sp15";"sp20";0
"dd04";8;"sp15";"sp21";0
"dd04";8;"sp15";"sp22";0
"dd04";8;"sp15";"sp23";0
"dd04";8;"sp15";"sp24";0
"dd04";8;"sp15";"sp25";0
"dd04";8;"sp15";"sp26";0,408529613201924
"dd04";8;"sp15";"sp27";0
"dd04";8;"sp15";"sp28";0
"dd04";8;"sp15";"sp29";0
"dd04";8;"sp15";"sp30";0
"dd04";8;"sp16";"sp01";0,0102044356278305
"dd04";8;"sp16";"sp02";0,198050659904899
"dd04";8;"sp16";"sp03";0,499904450646039
"dd04";8;"sp16";"sp04";0,867915704266319
"dd04";8;"sp16";"sp05";1,06915407898725
"dd04";8;"sp16";"sp06";0
"dd04";8;"sp16";"sp07";0,223728355485133
"dd04";8;"sp16";"sp08";0
"dd04";8;"sp16";"sp09";0,1580636361648
"dd04";8;"sp16";"sp10";0
"dd04";8;"sp16";"sp11";0
"dd04";8;"sp16";"sp12";0,654462603629636
"dd04";8;"sp16";"sp13";0
"dd04";8;"sp16";"sp14";0,328343927753355
"dd04";8;"sp16";"sp15";0,295198459566963
"dd04";8;"sp16";"sp16";1
"dd04";8;"sp16";"sp17";0
"dd04";8;"sp16";"sp18";0,709525472299744
"dd04";8;"sp16";"sp19";0
"dd04";8;"sp16";"sp20";0,0658541337040175
"dd04";8;"sp16";"sp21";0
"dd04";8;"sp16";"sp22";0,320107305087581
"dd04";8;"sp16";"sp23";0,567058989067899
"dd04";8;"sp16";"sp24";0
"dd04";8;"sp16";"sp25";0
"dd04";8;"sp16";"sp26";0,0259446048970914
"dd04";8;"sp16";"sp27";0
"dd04";8;"sp16";"sp28";0,661916846947292
"dd04";8;"sp16";"sp29";0
"dd04";8;"sp16";"sp30";0
"dd04";8;"sp17";"sp01";0
"dd04";8;"sp17";"sp02";0,177271813144863
"dd04";8;"sp17";"sp03";0
"dd04";8;"sp17";"sp04";0,177186588786084
"dd04";8;"sp17";"sp05";0,318893882380943
"dd04";8;"sp17";"sp06";0,211017264035314
"dd04";8;"sp17";"sp07";0
"dd04";8;"sp17";"sp08";0,212907588959413
"dd04";8;"sp17";"sp09";0,680364206851991
"dd04";8;"sp17";"sp10";0
"dd04";8;"sp17";"sp11";0
"dd04";8;"sp17";"sp12";0,982113112770609
"dd04";8;"sp17";"sp13";0
"dd04";8;"sp17";"sp14";0
"dd04";8;"sp17";"sp15";0
"dd04";8;"sp17";"sp16";0
"dd04";8;"sp17";"sp17";1
"dd04";8;"sp17";"sp18";0
"dd04";8;"sp17";"sp19";0
"dd04";8;"sp17";"sp20";0
"dd04";8;"sp17";"sp21";0
"dd04";8;"sp17";"sp22";0
"dd04";8;"sp17";"sp23";0
"dd04";8;"sp17";"sp24";0
"dd04";8;"sp17";"sp25";0,361222506312763
"dd04";8;"sp17";"sp26";0
"dd04";8;"sp17";"sp27";0
"dd04";8;"sp17";"sp28";0,444208790598885
"dd04";8;"sp17";"sp29";0
"dd04";8;"sp17";"sp30";0
"dd04";8;"sp18";"sp01";0
"dd04";8;"sp18";"sp02";0
"dd04";8;"sp18";"sp03";0,211997509362115
"dd04";8;"sp18";"sp04";0,328098536024055
"dd04";8;"sp18";"sp05";0,192873819124265
"dd04";8;"sp18";"sp06";0,420464277748321
"dd04";8;"sp18";"sp07";0
"dd04";8;"sp18";"sp08";0
"dd04";8;"sp18";"sp09";0
"dd04";8;"sp18";"sp10";0
"dd04";8;"sp18";"sp11";0,175054143948459
"dd04";8;"sp18";"sp12";0
"dd04";8;"sp18";"sp13";0,621189893572253
"dd04";8;"sp18";"sp14";0
"dd04";8;"sp18";"sp15";0,0719864484398133
"dd04";8;"sp18";"sp16";0,657108549053286
"dd04";8;"sp18";"sp17";0
"dd04";8;"sp18";"sp18";1
"dd04";8;"sp18";"sp19";0
"dd04";8;"sp18";"sp20";0
"dd04";8;"sp18";"sp21";0,722091174597994
"dd04";8;"sp18";"sp22";0,240038832018469
"dd04";8;"sp18";"sp23";0,446423467631027
"dd04";8;"sp18";"sp24";0,830508006370149
"dd04";8;"sp18";"sp25";1,23925319213567
"dd04";8;"sp18";"sp26";0,31510146897359
"dd04";8;"sp18";"sp27";0
"dd04";8;"sp18";"sp28";0,130498750886155
"dd04";8;"sp18";"sp29";0,580773820419108
"dd04";8;"sp18";"sp30";1,03149561932494
"dd04";8;"sp19";"sp01";0
"dd04";8;"sp19";"sp02";0
"dd04";8;"sp19";"sp03";0
"dd04";8;"sp19";"sp04";0
"dd04";8;"sp19";"sp05";0
"dd04";8;"sp19";"sp06";0
"dd04";8;"sp19";"sp07";0
"dd04";8;"sp19";"sp08";0,0185650781453164
"dd04";8;"sp19";"sp09";1,18499147931191
"dd04";8;"sp19";"sp10";0,352730414242409
"dd04";8;"sp19";"sp11";0,0912934067810809
"dd04";8;"sp19";"sp12";0
"dd04";8;"sp19";"sp13";0
"dd04";8;"sp19";"sp14";0,454797490231814
"dd04";8;"sp19";"sp15";0,0712454444487823
"dd04";8;"sp19";"sp16";0
"dd04";8;"sp19";"sp17";0
"dd04";8;"sp19";"sp18";0
"dd04";8;"sp19";"sp19";1
"dd04";8;"sp19";"sp20";0
"dd04";8;"sp19";"sp21";0
"dd04";8;"sp19";"sp22";0
"dd04";8;"sp19";"sp23";0,174581234329153
"dd04";8;"sp19";"sp24";0
"dd04";8;"sp19";"sp25";0,261471279293046
"dd04";8;"sp19";"sp26";0
"dd04";8;"sp19";"sp27";0
"dd04";8;"sp19";"sp28";0,438181082119724
"dd04";8;"sp19";"sp29";0
"dd04";8;"sp19";"sp30";0
"dd04";8;"sp20";"sp01";0
"dd04";8;"sp20";"sp02";0,369151858941577
"dd04";8;"sp20";"sp03";0,479963626161063
"dd04";8;"sp20";"sp04";0,107957972794337
"dd04";8;"sp20";"sp05";0
"dd04";8;"sp20";"sp06";0
"dd04";8;"sp20";"sp07";0
"dd04";8;"sp20";"sp08";0,84911808774343
"dd04";8;"sp20";"sp09";0
"dd04";8;"sp20";"sp10";0
"dd04";8;"sp20";"sp11";0,237228061307123
"dd04";8;"sp20";"sp12";0
"dd04";8;"sp20";"sp13";0
"dd04";8;"sp20";"sp14";0
"dd04";8;"sp20";"sp15";0
"dd04";8;"sp20";"sp16";0,764645249904882
"dd04";8;"sp20";"sp17";0
"dd04";8;"sp20";"sp18";0
"dd04";8;"sp20";"sp19";0
"dd04";8;"sp20";"sp20";1
"dd04";8;"sp20";"sp21";0
"dd04";8;"sp20";"sp22";0
"dd04";8;"sp20";"sp23";0
"dd04";8;"sp20";"sp24";0
"dd04";8;"sp20";"sp25";0
"dd04";8;"sp20";"sp26";0
"dd04";8;"sp20";"sp27";0
"dd04";8;"sp20";"sp28";0
"dd04";8;"sp20";"sp29";0
"dd04";8;"sp20";"sp30";0
"dd04";8;"sp21";"sp01";0
"dd04";8;"sp21";"sp02";0,112027877581211
"dd04";8;"sp21";"sp03";0
"dd04";8;"sp21";"sp04";0
"dd04";8;"sp21";"sp05";0,718757896870951
"dd04";8;"sp21";"sp06";0
"dd04";8;"sp21";"sp07";0,167974105630888
"dd04";8;"sp21";"sp08";0
"dd04";8;"sp21";"sp09";0,504523178236306
"dd04";8;"sp21";"sp10";0
"dd04";8;"sp21";"sp11";0,152388842745523
"dd04";8;"sp21";"sp12";0,244825414216289
"dd04";8;"sp21";"sp13";0
"dd04";8;"sp21";"sp14";0,444860465224024
"dd04";8;"sp21";"sp15";0
"dd04";8;"sp21";"sp16";0
"dd04";8;"sp21";"sp17";0
"dd04";8;"sp21";"sp18";0,740048629371057
"dd04";8;"sp21";"sp19";0
"dd04";8;"sp21";"sp20";0
"dd04";8;"sp21";"sp21";1
"dd04";8;"sp21";"sp22";0
"dd04";8;"sp21";"sp23";0
"dd04";8;"sp21";"sp24";0
"dd04";8;"sp21";"sp25";0
"dd04";8;"sp21";"sp26";0
"dd04";8;"sp21";"sp27";0,72546230762632
"dd04";8;"sp21";"sp28";0
"dd04";8;"sp21";"sp29";0
"dd04";8;"sp21";"sp30";0
"dd04";8;"sp22";"sp01";0,193526292062954
"dd04";8;"sp22";"sp02";0,350167731683457
"dd04";8;"sp22";"sp03";0,680436845689716
"dd04";8;"sp22";"sp04";0
"dd04";8;"sp22";"sp05";0,207936603549908
"dd04";8;"sp22";"sp06";0
"dd04";8;"sp22";"sp07";0,287466727282923
"dd04";8;"sp22";"sp08";0
"dd04";8;"sp22";"sp09";0,702563662803078
"dd04";8;"sp22";"sp10";0,281065184513527
"dd04";8;"sp22";"sp11";0,827717992138998
"dd04";8;"sp22";"sp12";0,65909816254039
"dd04";8;"sp22";"sp13";0
"dd04";8;"sp22";"sp14";0
"dd04";8;"sp22";"sp15";0
"dd04";8;"sp22";"sp16";0,422867471081058
"dd04";8;"sp22";"sp17";0
"dd04";8;"sp22";"sp18";0,407803596048223
"dd04";8;"sp22";"sp19";0
"dd04";8;"sp22";"sp20";0
"dd04";8;"sp22";"sp21";0
"dd04";8;"sp22";"sp22";1
"dd04";8;"sp22";"sp23";0
"dd04";8;"sp22";"sp24";1,34821141992906
"dd04";8;"sp22";"sp25";0
"dd04";8;"sp22";"sp26";0
"dd04";8;"sp22";"sp27";0
"dd04";8;"sp22";"sp28";0
"dd04";8;"sp22";"sp29";0,701281512797188
"dd04";8;"sp22";"sp30";1,14777662369808
"dd04";8;"sp23";"sp01";0,148951601780716
"dd04";8;"sp23";"sp02";0,353399387949945
"dd04";8;"sp23";"sp03";0,591928140402427
"dd04";8;"sp23";"sp04";0
"dd04";8;"sp23";"sp05";0
"dd04";8;"sp23";"sp06";0
"dd04";8;"sp23";"sp07";0,0193173451372365
"dd04";8;"sp23";"sp08";0,240905975528882
"dd04";8;"sp23";"sp09";0,690341588564808
"dd04";8;"sp23";"sp10";0
"dd04";8;"sp23";"sp11";0
"dd04";8;"sp23";"sp12";0
"dd04";8;"sp23";"sp13";0
"dd04";8;"sp23";"sp14";0
"dd04";8;"sp23";"sp15";0
"dd04";8;"sp23";"sp16";0,641814436884752
"dd04";8;"sp23";"sp17";0
"dd04";8;"sp23";"sp18";0,765695244757613
"dd04";8;"sp23";"sp19";0,961415498441282
"dd04";8;"sp23";"sp20";0
"dd04";8;"sp23";"sp21";0
"dd04";8;"sp23";"sp22";0
"dd04";8;"sp23";"sp23";1
"dd04";8;"sp23";"sp24";0,458371337314242
"dd04";8;"sp23";"sp25";0
"dd04";8;"sp23";"sp26";0,915452675929824
"dd04";8;"sp23";"sp27";0
"dd04";8;"sp23";"sp28";0,101012678490196
"dd04";8;"sp23";"sp29";0
"dd04";8;"sp23";"sp30";0
"dd04";8;"sp24";"sp01";0
"dd04";8;"sp24";"sp02";0
"dd04";8;"sp24";"sp03";0
"dd04";8;"sp24";"sp04";0,371816790826975
"dd04";8;"sp24";"sp05";0,576481153250897
"dd04";8;"sp24";"sp06";0
"dd04";8;"sp24";"sp07";0,318989276699476
"dd04";8;"sp24";"sp08";0
"dd04";8;"sp24";"sp09";0,138664184939749
"dd04";8;"sp24";"sp10";0,595903812016452
"dd04";8;"sp24";"sp11";0
"dd04";8;"sp24";"sp12";0
"dd04";8;"sp24";"sp13";0
"dd04";8;"sp24";"sp14";1,25537167156541
"dd04";8;"sp24";"sp15";0
"dd04";8;"sp24";"sp16";0
"dd04";8;"sp24";"sp17";0
"dd04";8;"sp24";"sp18";0,0584287903588944
"dd04";8;"sp24";"sp19";0
"dd04";8;"sp24";"sp20";0
"dd04";8;"sp24";"sp21";0
"dd04";8;"sp24";"sp22";0,654547319316334
"dd04";8;"sp24";"sp23";0,11202410185934
"dd04";8;"sp24";"sp24";1
"dd04";8;"sp24";"sp25";1,27207803939708
"dd04";8;"sp24";"sp26";0,609237868662429
"dd04";8;"sp24";"sp27";0,106031931467587
"dd04";8;"sp24";"sp28";0,814451746045665
"dd04";8;"sp24";"sp29";0
"dd04";8;"sp24";"sp30";0,355699085839566
"dd04";8;"sp25";"sp01";0
"dd04";8;"sp25";"sp02";0,991328193752448
"dd04";8;"sp25";"sp03";0
"dd04";8;"sp25";"sp04";0
"dd04";8;"sp25";"sp05";0,748596381798757
"dd04";8;"sp25";"sp06";0
"dd04";8;"sp25";"sp07";0,876547992519954
"dd04";8;"sp25";"sp08";0
"dd04";8;"sp25";"sp09";0
"dd04";8;"sp25";"sp10";0,276668578599615
"dd04";8;"sp25";"sp11";0,637961526848663
"dd04";8;"sp25";"sp12";1,22487109748831
"dd04";8;"sp25";"sp13";0
"dd04";8;"sp25";"sp14";0
"dd04";8;"sp25";"sp15";0
"dd04";8;"sp25";"sp16";0
"dd04";8;"sp25";"sp17";0,488772309071735
"dd04";8;"sp25";"sp18";0,94941877615397
"dd04";8;"sp25";"sp19";0,700099554944073
"dd04";8;"sp25";"sp20";0
"dd04";8;"sp25";"sp21";0
"dd04";8;"sp25";"sp22";0
"dd04";8;"sp25";"sp23";0
"dd04";8;"sp25";"sp24";0,3491152099801
"dd04";8;"sp25";"sp25";1
"dd04";8;"sp25";"sp26";0
"dd04";8;"sp25";"sp27";0
"dd04";8;"sp25";"sp28";0,748445700435071
"dd04";8;"sp25";"sp29";0
"dd04";8;"sp25";"sp30";0
"dd04";8;"sp26";"sp01";0
"dd04";8;"sp26";"sp02";0
"dd04";8;"sp26";"sp03";0,416976357067768
"dd04";8;"sp26";"sp04";0,277384496450972
"dd04";8;"sp26";"sp05";0,119922282250428
"dd04";8;"sp26";"sp06";0
"dd04";8;"sp26";"sp07";0
"dd04";8;"sp26";"sp08";0,00755408682859407
"dd04";8;"sp26";"sp09";0
"dd04";8;"sp26";"sp10";0
"dd04";8;"sp26";"sp11";0,0866840542163626
"dd04";8;"sp26";"sp12";0
"dd04";8;"sp26";"sp13";0
"dd04";8;"sp26";"sp14";0
"dd04";8;"sp26";"sp15";0,135843827530942
"dd04";8;"sp26";"sp16";0,572745022799062
"dd04";8;"sp26";"sp17";0
"dd04";8;"sp26";"sp18";0,0779229048626954
"dd04";8;"sp26";"sp19";0
"dd04";8;"sp26";"sp20";0
"dd04";8;"sp26";"sp21";0
"dd04";8;"sp26";"sp22";0
"dd04";8;"sp26";"sp23";0,59685807908079
"dd04";8;"sp26";"sp24";0,670006987091557
"dd04";8;"sp26";"sp25";0
"dd04";8;"sp26";"sp26";1
"dd04";8;"sp26";"sp27";0
"dd04";8;"sp26";"sp28";0,759869692928227
"dd04";8;"sp26";"sp29";0,0611336518835982
"dd04";8;"sp26";"sp30";0
"dd04";8;"sp27";"sp01";0,553527712275559
"dd04";8;"sp27";"sp02";0,345504842705982
"dd04";8;"sp27";"sp03";0
"dd04";8;"sp27";"sp04";0
"dd04";8;"sp27";"sp05";0
"dd04";8;"sp27";"sp06";0
"dd04";8;"sp27";"sp07";0
"dd04";8;"sp27";"sp08";0
"dd04";8;"sp27";"sp09";0
"dd04";8;"sp27";"sp10";0
"dd04";8;"sp27";"sp11";0
"dd04";8;"sp27";"sp12";0
"dd04";8;"sp27";"sp13";0
"dd04";8;"sp27";"sp14";0,69494787208111
"dd04";8;"sp27";"sp15";0
"dd04";8;"sp27";"sp16";0
"dd04";8;"sp27";"sp17";0
"dd04";8;"sp27";"sp18";0
"dd04";8;"sp27";"sp19";0
"dd04";8;"sp27";"sp20";0
"dd04";8;"sp27";"sp21";0,718192737505125
"dd04";8;"sp27";"sp22";0
"dd04";8;"sp27";"sp23";0
"dd04";8;"sp27";"sp24";0,147837395808532
"dd04";8;"sp27";"sp25";0
"dd04";8;"sp27";"sp26";0
"dd04";8;"sp27";"sp27";1
"dd04";8;"sp27";"sp28";0
"dd04";8;"sp27";"sp29";0,0234897623571667
"dd04";8;"sp27";"sp30";0
"dd04";8;"sp28";"sp01";0,503850189240987
"dd04";8;"sp28";"sp02";0
"dd04";8;"sp28";"sp03";0
"dd04";8;"sp28";"sp04";0
"dd04";8;"sp28";"sp05";1,11862386915143
"dd04";8;"sp28";"sp06";1,1445667347161
"dd04";8;"sp28";"sp07";0
"dd04";8;"sp28";"sp08";0
"dd04";8;"sp28";"sp09";0,683912038148591
"dd04";8;"sp28";"sp10";0,559834618835049
"dd04";8;"sp28";"sp11";0,402228191528472
"dd04";8;"sp28";"sp12";0
"dd04";8;"sp28";"sp13";0,723920140501005
"dd04";8;"sp28";"sp14";0,71946360580795
"dd04";8;"sp28";"sp15";0
"dd04";8;"sp28";"sp16";0,165173798895453
"dd04";8;"sp28";"sp17";0,314793732151959
"dd04";8;"sp28";"sp18";0,710685173227558
"dd04";8;"sp28";"sp19";0,0498667905521483
"dd04";8;"sp28";"sp20";0
"dd04";8;"sp28";"sp21";0
"dd04";8;"sp28";"sp22";0
"dd04";8;"sp28";"sp23";0,551290984310223
"dd04";8;"sp28";"sp24";0,798504797878758
"dd04";8;"sp28";"sp25";0,565782652187739
"dd04";8;"sp28";"sp26";0,510042765207342
"dd04";8;"sp28";"sp27";0
"dd04";8;"sp28";"sp28";1
"dd04";8;"sp28";"sp29";0,333027072167696
"dd04";8;"sp28";"sp30";0
"dd04";8;"sp29";"sp01";0,34522255730757
"dd04";8;"sp29";"sp02";0
"dd04";8;"sp29";"sp03";0
"dd04";8;"sp29";"sp04";0
"dd04";8;"sp29";"sp05";0
"dd04";8;"sp29";"sp06";0
"dd04";8;"sp29";"sp07";0,683488663501317
"dd04";8;"sp29";"sp08";0,0617617697411201
"dd04";8;"sp29";"sp09";0
"dd04";8;"sp29";"sp10";0
"dd04";8;"sp29";"sp11";0
"dd04";8;"sp29";"sp12";0
"dd04";8;"sp29";"sp13";0,226320268342712
"dd04";8;"sp29";"sp14";0,00281316900819011
"dd04";8;"sp29";"sp15";0
"dd04";8;"sp29";"sp16";0
"dd04";8;"sp29";"sp17";0
"dd04";8;"sp29";"sp18";0,179696539144838
"dd04";8;"sp29";"sp19";0
"dd04";8;"sp29";"sp20";0
"dd04";8;"sp29";"sp21";0
"dd04";8;"sp29";"sp22";0,38561727230147
"dd04";8;"sp29";"sp23";0
"dd04";8;"sp29";"sp24";0
"dd04";8;"sp29";"sp25";0
"dd04";8;"sp29";"sp26";0,864019211520965
"dd04";8;"sp29";"sp27";0,362043324450921
"dd04";8;"sp29";"sp28";0,334909069279075
"dd04";8;"sp29";"sp29";1
"dd04";8;"sp29";"sp30";0
"dd04";8;"sp30";"sp01";0
"dd04";8;"sp30";"sp02";0,197040642683964
"dd04";8;"sp30";"sp03";0
"dd04";8;"sp30";"sp04";0
"dd04";8;"sp30";"sp05";0,700614180829413
"dd04";8;"sp30";"sp06";0,272339245125733
"dd04";8;"sp30";"sp07";0
"dd04";8;"sp30";"sp08";0
"dd04";8;"sp30";"sp09";0,946298946994498
"dd04";8;"sp30";"sp10";0
"dd04";8;"sp30";"sp11";0
"dd04";8;"sp30";"sp12";0
"dd04";8;"sp30";"sp13";0
"dd04";8;"sp30";"sp14";0,422804783779451
"dd04";8;"sp30";"sp15";0
"dd04";8;"sp30";"sp16";0
"dd04";8;"sp30";"sp17";0
"dd04";8;"sp30";"sp18";0,917097210298604
"dd04";8;"sp30";"sp19";0
"dd04";8;"sp30";"sp20";0
"dd04";8;"sp30";"sp21";0
"dd04";8;"sp30";"sp22";0,258688114342361
"dd04";8;"sp30";"sp23";0
"dd04";8;"sp30";"sp24";0,950280253733722
"dd04";8;"sp30";"sp25";0
"dd04";8;"sp30";"sp26";0
"dd04";8;"sp30";"sp27";0
"dd04";8;"sp30";"sp28";0
"dd04";8;"sp30";"sp29";0
"dd04";8;"sp30";"sp30";1
"dd04";9;"sp01";"sp01";1
"dd04";9;"sp01";"sp02";0
"dd04";9;"sp01";"sp03";1,35664807433412
"dd04";9;"sp01";"sp04";0
"dd04";9;"sp01";"sp05";0,116454905655204
"dd04";9;"sp01";"sp06";0,434284382368758
"dd04";9;"sp01";"sp07";0,250854642274667
"dd04";9;"sp01";"sp08";0
"dd04";9;"sp01";"sp09";0
"dd04";9;"sp01";"sp10";0,694345477102203
"dd04";9;"sp01";"sp11";0
"dd04";9;"sp01";"sp12";0
"dd04";9;"sp01";"sp13";0
"dd04";9;"sp01";"sp14";0,997512647596759
"dd04";9;"sp01";"sp15";0
"dd04";9;"sp01";"sp16";0,338311303071376
"dd04";9;"sp01";"sp17";0
"dd04";9;"sp01";"sp18";0,476329896830258
"dd04";9;"sp01";"sp19";0,327992397733061
"dd04";9;"sp01";"sp20";0
"dd04";9;"sp01";"sp21";0
"dd04";9;"sp01";"sp22";0
"dd04";9;"sp01";"sp23";0,069676851561416
"dd04";9;"sp01";"sp24";0
"dd04";9;"sp01";"sp25";0,101264062585609
"dd04";9;"sp01";"sp26";0
"dd04";9;"sp01";"sp27";1,13533629333757
"dd04";9;"sp01";"sp28";0,614037240451024
"dd04";9;"sp01";"sp29";0
"dd04";9;"sp01";"sp30";0
"dd04";9;"sp02";"sp01";0
"dd04";9;"sp02";"sp02";1
"dd04";9;"sp02";"sp03";0,790271460035894
"dd04";9;"sp02";"sp04";0,0832880207069659
"dd04";9;"sp02";"sp05";1,03789421497464
"dd04";9;"sp02";"sp06";0
"dd04";9;"sp02";"sp07";0,501324042472974
"dd04";9;"sp02";"sp08";0,12239983964462
"dd04";9;"sp02";"sp09";0,3270004892309
"dd04";9;"sp02";"sp10";0
"dd04";9;"sp02";"sp11";0
"dd04";9;"sp02";"sp12";0
"dd04";9;"sp02";"sp13";0,370585844066573
"dd04";9;"sp02";"sp14";0
"dd04";9;"sp02";"sp15";0,739035464472868
"dd04";9;"sp02";"sp16";0
"dd04";9;"sp02";"sp17";0
"dd04";9;"sp02";"sp18";0
"dd04";9;"sp02";"sp19";0,385494749722318
"dd04";9;"sp02";"sp20";0
"dd04";9;"sp02";"sp21";0
"dd04";9;"sp02";"sp22";0
"dd04";9;"sp02";"sp23";0
"dd04";9;"sp02";"sp24";0,667576052418751
"dd04";9;"sp02";"sp25";1,05126474776915
"dd04";9;"sp02";"sp26";0
"dd04";9;"sp02";"sp27";0
"dd04";9;"sp02";"sp28";0,076579376300579
"dd04";9;"sp02";"sp29";0
"dd04";9;"sp02";"sp30";0
"dd04";9;"sp03";"sp01";0,25054996674619
"dd04";9;"sp03";"sp02";0,145582134659167
"dd04";9;"sp03";"sp03";1
"dd04";9;"sp03";"sp04";0
"dd04";9;"sp03";"sp05";0,177027742520617
"dd04";9;"sp03";"sp06";0,22076098403571
"dd04";9;"sp03";"sp07";0,320762229953657
"dd04";9;"sp03";"sp08";0
"dd04";9;"sp03";"sp09";1,0092643087805
"dd04";9;"sp03";"sp10";0
"dd04";9;"sp03";"sp11";0,573199900096909
"dd04";9;"sp03";"sp12";0,571535187531626
"dd04";9;"sp03";"sp13";0,682345351563946
"dd04";9;"sp03";"sp14";0,44384100355617
"dd04";9;"sp03";"sp15";0,623159291579811
"dd04";9;"sp03";"sp16";0
"dd04";9;"sp03";"sp17";0
"dd04";9;"sp03";"sp18";0,0683197482126759
"dd04";9;"sp03";"sp19";0,0467801420426098
"dd04";9;"sp03";"sp20";0,516016508725618
"dd04";9;"sp03";"sp21";0,010848613758798
"dd04";9;"sp03";"sp22";0
"dd04";9;"sp03";"sp23";0,740487324940057
"dd04";9;"sp03";"sp24";0
"dd04";9;"sp03";"sp25";0,671485036295959
"dd04";9;"sp03";"sp26";0
"dd04";9;"sp03";"sp27";0
"dd04";9;"sp03";"sp28";0
"dd04";9;"sp03";"sp29";0,426848217751595
"dd04";9;"sp03";"sp30";0,830475893506568
"dd04";9;"sp04";"sp01";0
"dd04";9;"sp04";"sp02";0,650745721401771
"dd04";9;"sp04";"sp03";0
"dd04";9;"sp04";"sp04";1
"dd04";9;"sp04";"sp05";0,738711662808711
"dd04";9;"sp04";"sp06";0,117127419284749
"dd04";9;"sp04";"sp07";0,335168041754824
"dd04";9;"sp04";"sp08";0
"dd04";9;"sp04";"sp09";0
"dd04";9;"sp04";"sp10";0,753195555999486
"dd04";9;"sp04";"sp11";1,06967789355357
"dd04";9;"sp04";"sp12";0
"dd04";9;"sp04";"sp13";0
"dd04";9;"sp04";"sp14";0
"dd04";9;"sp04";"sp15";0
"dd04";9;"sp04";"sp16";0,0372692803486044
"dd04";9;"sp04";"sp17";0
"dd04";9;"sp04";"sp18";0
"dd04";9;"sp04";"sp19";0,59454842692277
"dd04";9;"sp04";"sp20";0,13367311089977
"dd04";9;"sp04";"sp21";0
"dd04";9;"sp04";"sp22";0
"dd04";9;"sp04";"sp23";0
"dd04";9;"sp04";"sp24";0,961769371506938
"dd04";9;"sp04";"sp25";0,265838765211899
"dd04";9;"sp04";"sp26";0,527788545950801
"dd04";9;"sp04";"sp27";0
"dd04";9;"sp04";"sp28";1,01556043899545
"dd04";9;"sp04";"sp29";0
"dd04";9;"sp04";"sp30";1,19577020729693
"dd04";9;"sp05";"sp01";0,752073925728165
"dd04";9;"sp05";"sp02";0,332426383424352
"dd04";9;"sp05";"sp03";0,0828270546422042
"dd04";9;"sp05";"sp04";0,753673862769819
"dd04";9;"sp05";"sp05";1
"dd04";9;"sp05";"sp06";1,26355239022991
"dd04";9;"sp05";"sp07";1,22181994537982
"dd04";9;"sp05";"sp08";0
"dd04";9;"sp05";"sp09";0,155725806988072
"dd04";9;"sp05";"sp10";0
"dd04";9;"sp05";"sp11";0,0782021359252919
"dd04";9;"sp05";"sp12";0,0313375783337951
"dd04";9;"sp05";"sp13";0,128816685697964
"dd04";9;"sp05";"sp14";0,409303827785962
"dd04";9;"sp05";"sp15";0,276887579519351
"dd04";9;"sp05";"sp16";0
"dd04";9;"sp05";"sp17";0
"dd04";9;"sp05";"sp18";0,105614152839701
"dd04";9;"sp05";"sp19";0,183973567235149
"dd04";9;"sp05";"sp20";0
"dd04";9;"sp05";"sp21";0,877045448108153
"dd04";9;"sp05";"sp22";0
"dd04";9;"sp05";"sp23";0
"dd04";9;"sp05";"sp24";0
"dd04";9;"sp05";"sp25";0,421506315764279
"dd04";9;"sp05";"sp26";0,389841994156871
"dd04";9;"sp05";"sp27";0
"dd04";9;"sp05";"sp28";0
"dd04";9;"sp05";"sp29";0
"dd04";9;"sp05";"sp30";0
"dd04";9;"sp06";"sp01";0,372961111810105
"dd04";9;"sp06";"sp02";0
"dd04";9;"sp06";"sp03";0,340030239493537
"dd04";9;"sp06";"sp04";0,459285996654754
"dd04";9;"sp06";"sp05";0,31700974368873
"dd04";9;"sp06";"sp06";1
"dd04";9;"sp06";"sp07";0
"dd04";9;"sp06";"sp08";0,295309736098874
"dd04";9;"sp06";"sp09";0,929572943445833
"dd04";9;"sp06";"sp10";0
"dd04";9;"sp06";"sp11";0
"dd04";9;"sp06";"sp12";0,405900982459362
"dd04";9;"sp06";"sp13";0
"dd04";9;"sp06";"sp14";0,760087529218449
"dd04";9;"sp06";"sp15";0,173991353608549
"dd04";9;"sp06";"sp16";0
"dd04";9;"sp06";"sp17";0
"dd04";9;"sp06";"sp18";0
"dd04";9;"sp06";"sp19";0,818976114852991
"dd04";9;"sp06";"sp20";0
"dd04";9;"sp06";"sp21";0
"dd04";9;"sp06";"sp22";0
"dd04";9;"sp06";"sp23";0
"dd04";9;"sp06";"sp24";0
"dd04";9;"sp06";"sp25";0,62181480653587
"dd04";9;"sp06";"sp26";0,00583380903705342
"dd04";9;"sp06";"sp27";0
"dd04";9;"sp06";"sp28";0
"dd04";9;"sp06";"sp29";0
"dd04";9;"sp06";"sp30";0
"dd04";9;"sp07";"sp01";0,142314399709279
"dd04";9;"sp07";"sp02";0,0173406142157385
"dd04";9;"sp07";"sp03";0,391634444499899
"dd04";9;"sp07";"sp04";1,19724207799654
"dd04";9;"sp07";"sp05";0,410674733986474
"dd04";9;"sp07";"sp06";0
"dd04";9;"sp07";"sp07";1
"dd04";9;"sp07";"sp08";0
